person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
30,30000,RENT,5.0,EDUCATION,B,6500,10.37,0.22,N,9,0
32,105000,RENT,3.0,HOMEIMPROVEMENT,C,10000,12.68,0.1,Y,7,0
27,40000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,6000,7.49,0.15,N,10,0
28,65000,MORTGAGE,12.0,PERSONAL,A,4500,7.14,0.07,N,9,0
24,50000,RENT,1.0,PERSONAL,C,10000,12.84,0.2,N,3,0
42,80000,RENT,0.0,MEDICAL,A,3600,5.79,0.04,N,14,0
54,45000,RENT,0.0,PERSONAL,C,10500,13.22,0.23,Y,22,0
21,52000,RENT,5.0,EDUCATION,B,7000,10.65,0.13,N,3,0
31,65000,RENT,0.0,HOMEIMPROVEMENT,B,7000,10.65,0.11,N,5,0
23,32400,RENT,0.0,EDUCATION,B,4000,11.49,0.12,N,2,0
28,48000,RENT,0.0,MEDICAL,C,4800,13.99,0.1,Y,9,0
25,70000,MORTGAGE,9.0,MEDICAL,B,12000,12.21,0.17,N,4,0
37,70000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,16000,7.88,0.23,N,13,0
23,40000,RENT,0.0,DEBTCONSOLIDATION,C,7000,11.66,0.17,Y,4,0
25,42000,RENT,3.0,PERSONAL,A,3600,5.79,0.09,N,2,0
22,30000,RENT,7.0,EDUCATION,D,15000,14.42,0.5,N,3,0
33,66000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,3500,11.99,0.05,N,10,0
22,54996,MORTGAGE,2.0,VENTURE,A,10000,8.94,0.18,N,2,0
27,26400,RENT,11.0,DEBTCONSOLIDATION,C,3000,13.72,0.11,N,10,0
31,60000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9000,7.14,0.15,N,7,0
24,84000,MORTGAGE,8.0,PERSONAL,E,8000,15.68,0.1,N,2,0
27,65000,MORTGAGE,7.0,VENTURE,A,6000,7.49,0.09,N,7,0
23,80000,MORTGAGE,7.0,MEDICAL,B,4000,10.99,0.05,N,3,0
30,54000,MORTGAGE,13.0,EDUCATION,A,10000,8.59,0.19,N,9,0
24,57492,MORTGAGE,5.0,VENTURE,C,21000,12.73,0.35,Y,4,0
25,23760,RENT,0.0,VENTURE,B,6000,11.86,0.26,N,2,0
23,49000,MORTGAGE,5.0,MEDICAL,A,6000,6.99,0.12,N,2,0
27,36000,RENT,1.0,PERSONAL,A,8500,7.51,0.24,N,10,0
22,120000,MORTGAGE,6.0,VENTURE,B,10000,11.49,0.08,N,4,0
23,64000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,5800,9.91,0.09,N,2,0
26,99000,RENT,2.0,VENTURE,B,4000,12.69,0.04,N,2,0
28,72000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,10000,7.51,0.14,N,6,0
26,69700,RENT,4.0,MEDICAL,D,10000,15.28,0.13,Y,4,1
29,65000,MORTGAGE,14.0,MEDICAL,A,7000,8.49,0.11,N,10,0
25,90000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,3000,8.49,0.03,N,2,0
38,47000,RENT,4.0,EDUCATION,B,7000,9.99,0.15,N,15,0
24,100000,RENT,2.0,DEBTCONSOLIDATION,B,1500,11.49,0.01,N,4,0
29,51500,MORTGAGE,14.0,DEBTCONSOLIDATION,D,8000,15.62,0.16,N,7,1
25,38000,RENT,1.0,EDUCATION,C,12000,13.23,0.32,Y,4,1
24,60000,MORTGAGE,5.0,MEDICAL,B,22000,10.74,0.36,N,4,0
23,120000,MORTGAGE,5.0,PERSONAL,B,7200,11.99,0.06,N,3,0
23,55000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,15000,6.54,0.27,N,3,0
22,48000,MORTGAGE,3.0,EDUCATION,A,5000,6.62,0.1,N,2,0
27,60000,OWN,1.0,PERSONAL,B,20000,12.53,0.33,N,6,0
36,110000,MORTGAGE,0.0,VENTURE,E,15000,16.32,0.14,Y,17,0
22,40000,MORTGAGE,6.0,VENTURE,B,7000,11.71,0.17,N,4,0
22,41000,RENT,6.0,EDUCATION,B,5000,12.69,0.12,N,4,0
24,57600,RENT,4.0,DEBTCONSOLIDATION,B,7000,10.38,0.12,N,3,0
26,40000,OWN,10.0,VENTURE,A,3200,7.88,0.08,N,4,0
22,40000,RENT,6.0,EDUCATION,B,11000,12.69,0.28,N,4,0
25,32000,OWN,4.0,VENTURE,B,1200,9.99,0.04,N,2,0
24,77000,MORTGAGE,8.0,PERSONAL,A,12000,6.03,0.16,N,2,0
39,62500,RENT,4.0,DEBTCONSOLIDATION,D,11100,14.54,0.18,Y,13,1
26,30000,RENT,2.0,DEBTCONSOLIDATION,B,2000,12.18,0.07,N,3,0
41,81900,MORTGAGE,25.0,VENTURE,A,12000,7.49,0.15,N,11,0
24,65000,RENT,8.0,VENTURE,C,7500,11.91,0.12,Y,4,0
30,48000,RENT,1.0,PERSONAL,A,6000,5.79,0.13,N,7,0
25,80000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,3000,5.79,0.04,N,3,0
22,60000,RENT,1.0,EDUCATION,A,6000,8.9,0.1,N,4,0
26,60000,RENT,0.0,MEDICAL,B,15000,11.71,0.25,N,4,0
32,115000,MORTGAGE,16.0,HOMEIMPROVEMENT,A,15000,7.51,0.13,N,8,0
23,50000,RENT,7.0,DEBTCONSOLIDATION,C,5000,15.96,0.1,Y,4,0
31,59000,OWN,3.0,PERSONAL,A,12000,6.17,0.2,N,9,0
27,160000,MORTGAGE,5.0,EDUCATION,A,6000,7.49,0.04,N,10,0
24,75000,MORTGAGE,8.0,PERSONAL,B,6000,10.95,0.08,N,4,0
23,24000,RENT,4.0,PERSONAL,C,5000,14.65,0.21,N,2,0
24,60000,MORTGAGE,4.0,PERSONAL,A,12000,7.88,0.2,N,2,0
29,55000,RENT,3.0,MEDICAL,C,8400,13.06,0.15,N,5,0
26,115000,MORTGAGE,10.0,MEDICAL,B,25000,11.86,0.22,N,2,0
61,90000,RENT,11.0,PERSONAL,B,9000,11.11,0.1,N,27,0
22,48750,MORTGAGE,5.0,DEBTCONSOLIDATION,C,3000,13.49,0.06,N,2,0
25,36000,MORTGAGE,3.0,VENTURE,A,11500,5.42,0.31,N,2,0
28,38400,RENT,1.0,DEBTCONSOLIDATION,B,7000,11.49,0.19,N,8,0
35,80000,MORTGAGE,3.0,EDUCATION,A,5000,7.74,0.06,N,6,0
36,140000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,15000,6.54,0.11,N,13,0
38,120000,RENT,3.0,HOMEIMPROVEMENT,D,15000,14.09,0.13,N,14,0
37,60000,OWN,5.0,HOMEIMPROVEMENT,A,7000,6.54,0.12,N,15,0
28,72000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,16000,7.88,0.22,N,8,0
28,75000,MORTGAGE,2.0,PERSONAL,B,25000,9.63,0.33,N,6,0
25,66300,MORTGAGE,1.0,MEDICAL,C,9000,13.49,0.14,N,3,1
23,39600,MORTGAGE,5.0,MEDICAL,A,6000,7.88,0.15,N,3,0
28,47480,MORTGAGE,12.0,EDUCATION,A,6000,7.51,0.12,N,8,0
24,70000,RENT,1.0,EDUCATION,A,9600,9.32,0.14,N,4,0
28,68700,RENT,0.0,VENTURE,A,6000,6.17,0.09,N,9,0
24,70000,RENT,0.0,DEBTCONSOLIDATION,B,8000,12.42,0.11,N,3,0
22,44004,RENT,5.0,VENTURE,D,6000,16.07,0.14,N,2,0
24,50000,MORTGAGE,8.0,VENTURE,A,5500,6.03,0.11,N,4,0
25,60000,RENT,6.0,MEDICAL,B,8000,10.37,0.13,N,3,0
22,77004,MORTGAGE,6.0,DEBTCONSOLIDATION,C,18000,12.53,0.23,Y,3,1
23,60000,MORTGAGE,4.0,MEDICAL,D,7000,15.28,0.12,Y,3,0
22,50000,OWN,2.0,MEDICAL,C,20000,11.66,0.4,Y,3,0
29,55000,RENT,11.0,MEDICAL,B,10000,10.37,0.18,N,10,0
23,80000,MORTGAGE,7.0,EDUCATION,B,10000,10.99,0.13,N,3,0
23,85000,RENT,1.0,EDUCATION,C,12000,12.84,0.14,N,4,0
33,80000,MORTGAGE,17.0,HOMEIMPROVEMENT,A,6000,5.79,0.07,N,10,0
28,52000,RENT,0.0,VENTURE,C,12000,13.85,0.23,Y,7,0
37,30000,RENT,21.0,MEDICAL,B,2100,11.71,0.07,N,15,0
30,125000,MORTGAGE,14.0,PERSONAL,B,12000,10.75,0.1,N,8,0
38,65000,RENT,2.0,PERSONAL,C,10000,13.48,0.15,N,13,0
22,150000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,12000,7.88,0.08,N,4,0
28,90000,MORTGAGE,12.0,EDUCATION,B,2500,9.91,0.03,N,10,0
37,70000,MORTGAGE,15.0,EDUCATION,B,8000,11.99,0.11,N,14,0
33,200000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,15000,13.85,0.07,N,5,0
23,27000,OWN,0.0,MEDICAL,A,4400,8.0,0.17,N,3,0
36,60000,RENT,6.0,VENTURE,A,10000,7.51,0.17,N,12,0
25,61200,MORTGAGE,9.0,MEDICAL,B,20000,11.71,0.29,N,2,1
21,35360,RENT,0.0,EDUCATION,A,2000,8.94,0.06,N,4,0
23,38000,RENT,5.0,PERSONAL,C,10000,13.23,0.26,N,4,0
37,45000,RENT,11.0,MEDICAL,D,15000,15.2,0.33,Y,13,0
66,53000,MORTGAGE,9.0,PERSONAL,B,10000,10.62,0.19,N,24,0
29,52584,RENT,5.0,PERSONAL,D,15000,14.59,0.29,Y,7,0
24,55000,RENT,1.0,HOMEIMPROVEMENT,B,4000,11.12,0.07,N,2,0
24,60000,RENT,8.0,VENTURE,B,8000,12.69,0.13,N,4,0
23,60000,RENT,1.0,VENTURE,A,12000,7.29,0.2,N,4,0
21,32400,RENT,2.0,EDUCATION,D,7750,14.96,0.23,Y,2,1
43,350000,RENT,1.0,VENTURE,B,18000,11.49,0.05,N,16,0
26,35000,RENT,0.0,VENTURE,B,3000,9.91,0.09,N,2,0
25,100000,RENT,5.0,HOMEIMPROVEMENT,B,15000,12.18,0.15,N,2,0
24,50000,RENT,1.0,EDUCATION,C,10525,13.49,0.21,Y,3,0
31,47000,RENT,2.0,PERSONAL,B,10000,10.62,0.21,N,8,0
23,28800,RENT,2.0,DEBTCONSOLIDATION,A,6000,6.99,0.21,N,2,0
23,56000,OWN,1.0,PERSONAL,C,15000,13.16,0.27,Y,3,0
23,70000,MORTGAGE,7.0,VENTURE,B,10000,10.95,0.14,N,3,0
24,36708,RENT,2.0,HOMEIMPROVEMENT,D,2500,14.61,0.07,N,3,1
22,65004,OWN,6.0,EDUCATION,D,13000,15.99,0.2,N,4,0
29,70000,RENT,2.0,MEDICAL,A,4000,6.62,0.06,N,5,0
23,65000,MORTGAGE,1.0,EDUCATION,B,4500,11.99,0.07,N,2,0
22,30000,MORTGAGE,5.0,PERSONAL,C,3000,13.49,0.1,N,2,0
30,24000,RENT,2.0,DEBTCONSOLIDATION,C,2500,13.49,0.1,N,5,0
27,60000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,2800,7.51,0.05,N,7,0
23,60000,RENT,4.0,MEDICAL,A,6000,5.79,0.1,N,4,0
38,90000,RENT,6.0,EDUCATION,B,8000,11.86,0.09,N,16,0
22,69528,MORTGAGE,6.0,VENTURE,C,6000,14.22,0.09,Y,2,0
29,36000,RENT,5.0,DEBTCONSOLIDATION,B,7000,10.65,0.19,N,6,0
22,60000,OWN,7.0,EDUCATION,D,5000,16.49,0.08,Y,4,0
29,24000,MORTGAGE,2.0,PERSONAL,D,4000,14.91,0.17,N,9,0
25,60000,MORTGAGE,3.0,PERSONAL,B,12500,10.99,0.21,N,2,0
24,78000,RENT,3.0,DEBTCONSOLIDATION,B,16000,12.73,0.2,N,3,0
51,200000,MORTGAGE,2.0,PERSONAL,B,10000,9.88,0.05,N,26,0
30,60000,RENT,2.0,PERSONAL,C,10500,14.26,0.17,N,9,0
23,70236,MORTGAGE,6.0,VENTURE,A,8700,5.79,0.12,N,4,0
24,75000,MORTGAGE,8.0,EDUCATION,C,9000,13.49,0.12,Y,2,0
22,43000,RENT,3.0,PERSONAL,D,10000,16.77,0.23,Y,4,0
27,170000,RENT,0.0,DEBTCONSOLIDATION,A,20000,7.49,0.12,N,7,0
30,55000,RENT,14.0,MEDICAL,B,5000,11.36,0.09,N,7,0
30,105000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,14000,9.99,0.13,N,6,0
31,113000,MORTGAGE,15.0,VENTURE,A,12000,7.29,0.11,N,8,0
23,54400,MORTGAGE,7.0,MEDICAL,D,3500,15.65,0.06,Y,3,1
29,34000,RENT,3.0,MEDICAL,B,5000,10.65,0.15,N,5,0
23,50000,RENT,7.0,MEDICAL,A,15000,7.88,0.3,N,2,0
33,58000,RENT,15.0,DEBTCONSOLIDATION,B,20000,12.18,0.34,N,9,1
26,50000,MORTGAGE,10.0,DEBTCONSOLIDATION,B,10000,11.36,0.2,N,2,0
24,50000,RENT,0.0,VENTURE,A,4000,9.32,0.08,N,3,0
25,93000,RENT,7.0,MEDICAL,C,12000,13.48,0.13,Y,2,0
39,60000,OWN,5.0,EDUCATION,B,10000,11.86,0.17,N,11,0
23,66000,MORTGAGE,0.0,MEDICAL,B,6000,11.89,0.09,N,3,0
40,110000,MORTGAGE,0.0,MEDICAL,B,12000,10.37,0.11,N,15,0
34,73000,MORTGAGE,18.0,EDUCATION,A,8000,5.79,0.11,N,6,0
31,37000,RENT,1.0,EDUCATION,B,3250,9.76,0.09,N,7,0
28,65000,RENT,5.0,PERSONAL,D,30000,17.49,0.45,Y,10,1
27,36000,RENT,3.0,MEDICAL,B,10000,12.42,0.28,N,8,0
31,70000,MORTGAGE,3.0,PERSONAL,A,11000,7.88,0.16,N,6,0
29,25000,RENT,0.0,DEBTCONSOLIDATION,A,2000,7.88,0.08,N,9,0
25,100000,OWN,1.0,HOMEIMPROVEMENT,D,15000,14.54,0.15,Y,3,0
23,80000,RENT,0.0,VENTURE,B,2000,11.49,0.03,N,4,0
24,51600,RENT,1.0,HOMEIMPROVEMENT,C,18250,13.06,0.35,N,2,1
22,60000,RENT,5.0,EDUCATION,B,12000,11.71,0.2,N,3,0
24,85100,MORTGAGE,3.0,MEDICAL,C,14000,13.47,0.16,Y,3,0
37,60000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,15000,13.35,0.25,Y,15,0
39,98000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,12000,14.59,0.12,Y,15,1
24,70000,RENT,8.0,DEBTCONSOLIDATION,D,6725,14.91,0.1,N,2,1
43,61000,RENT,2.0,PERSONAL,D,15000,14.96,0.25,N,17,1
24,70000,RENT,0.0,HOMEIMPROVEMENT,B,16000,12.42,0.23,N,2,0
22,27996,RENT,3.0,VENTURE,C,7500,15.96,0.27,Y,2,0
23,80400,MORTGAGE,6.0,EDUCATION,C,10000,11.66,0.13,N,3,0
27,30000,MORTGAGE,1.0,VENTURE,B,13000,9.88,0.43,N,7,0
28,44004,RENT,6.0,HOMEIMPROVEMENT,C,6300,13.49,0.14,N,5,1
24,60000,MORTGAGE,8.0,MEDICAL,A,24250,6.54,0.4,N,3,0
28,24000,RENT,4.0,MEDICAL,C,1500,12.99,0.06,N,6,0
29,48000,RENT,14.0,MEDICAL,C,5000,14.27,0.1,N,10,0
24,76000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,10000,6.03,0.13,N,3,0
33,90000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,3600,15.58,0.04,Y,5,0
27,45000,RENT,2.0,MEDICAL,C,12000,14.72,0.27,Y,7,0
32,38000,RENT,2.0,DEBTCONSOLIDATION,B,4000,11.71,0.11,N,9,0
27,928000,MORTGAGE,8.0,VENTURE,C,2850,13.92,0.01,N,7,0
23,54000,RENT,7.0,MEDICAL,D,3200,15.99,0.06,N,4,1
23,42000,RENT,7.0,VENTURE,B,2000,10.38,0.05,N,2,0
32,65000,MORTGAGE,1.0,MEDICAL,B,12000,12.21,0.18,N,6,0
22,35496,MORTGAGE,6.0,VENTURE,A,10000,7.14,0.29,N,3,0
31,86000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000,7.68,0.17,N,5,0
38,84996,OWN,6.0,PERSONAL,C,5000,12.23,0.06,Y,14,0
34,54000,RENT,5.0,DEBTCONSOLIDATION,B,10800,10.99,0.2,N,6,0
27,75000,RENT,11.0,MEDICAL,C,10000,13.49,0.13,N,10,0
25,31200,RENT,5.0,DEBTCONSOLIDATION,D,14500,15.33,0.45,Y,3,1
28,60000,MORTGAGE,12.0,PERSONAL,A,13000,6.03,0.22,N,10,0
30,60000,RENT,1.0,DEBTCONSOLIDATION,B,15000,11.71,0.25,N,5,0
26,97000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,6000,10.99,0.06,N,3,0
22,60000,MORTGAGE,3.0,EDUCATION,B,18000,9.33,0.3,N,3,0
36,80000,RENT,1.0,HOMEIMPROVEMENT,C,20000,14.27,0.25,Y,16,0
24,18000,RENT,0.0,HOMEIMPROVEMENT,B,6000,12.18,0.33,N,4,1
22,40000,RENT,5.0,VENTURE,B,10000,12.69,0.25,N,2,0
21,38000,RENT,5.0,EDUCATION,C,4000,13.16,0.11,Y,3,0
32,25000,RENT,1.0,PERSONAL,A,5000,8.9,0.2,N,7,0
27,48000,RENT,2.0,DEBTCONSOLIDATION,C,5000,13.49,0.1,Y,5,0
23,70000,MORTGAGE,8.0,EDUCATION,A,10000,5.99,0.14,N,3,0
23,110000,MORTGAGE,7.0,EDUCATION,C,16000,14.79,0.15,Y,3,0
23,34662,MORTGAGE,7.0,EDUCATION,A,2000,7.43,0.06,N,2,0
30,80000,RENT,0.0,MEDICAL,C,9600,12.99,0.12,N,10,0
30,102000,MORTGAGE,5.0,PERSONAL,A,12000,6.76,0.12,N,8,0
21,30000,RENT,3.0,PERSONAL,B,6000,11.36,0.2,N,2,0
36,90000,RENT,0.0,EDUCATION,B,15000,11.49,0.17,N,12,0
24,90000,MORTGAGE,1.0,PERSONAL,B,15000,11.89,0.17,N,4,0
23,30000,RENT,0.0,EDUCATION,D,4000,14.84,0.13,Y,2,1
25,103000,RENT,1.0,EDUCATION,A,5000,7.4,0.05,N,2,0
30,90000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,6000,9.91,0.07,N,9,0
27,63720,MORTGAGE,11.0,DEBTCONSOLIDATION,C,12500,12.87,0.2,Y,6,0
34,70000,MORTGAGE,2.0,EDUCATION,A,8000,7.88,0.11,N,10,0
25,51500,MORTGAGE,2.0,MEDICAL,E,11000,17.93,0.21,Y,4,1
26,30000,RENT,0.0,DEBTCONSOLIDATION,D,5000,14.42,0.17,N,4,1
23,55000,MORTGAGE,7.0,MEDICAL,A,3000,7.49,0.05,N,4,0
41,56004,RENT,3.0,HOMEIMPROVEMENT,D,10200,14.11,0.19,N,11,0
43,40000,MORTGAGE,0.0,MEDICAL,A,3600,5.42,0.09,N,13,0
25,65000,RENT,6.0,MEDICAL,B,2000,12.18,0.03,N,4,0
22,91000,MORTGAGE,5.0,VENTURE,A,15000,7.88,0.16,N,3,0
23,70000,RENT,4.0,EDUCATION,A,4000,7.49,0.06,N,3,0
26,44000,OWN,10.0,PERSONAL,A,4000,6.62,0.09,N,3,0
31,110000,MORTGAGE,1.0,MEDICAL,B,12000,10.99,0.11,N,6,0
23,60000,MORTGAGE,6.0,EDUCATION,A,12000,7.9,0.2,N,4,0
21,35000,MORTGAGE,4.0,EDUCATION,A,3500,7.4,0.1,N,4,0
35,38400,MORTGAGE,5.0,MEDICAL,A,10500,7.51,0.27,N,5,0
25,24000,RENT,3.0,MEDICAL,A,10000,7.51,0.4,N,4,1
30,50000,OWN,0.0,VENTURE,B,6400,12.21,0.13,N,5,0
47,65000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,24000,11.49,0.37,N,13,0
25,60000,MORTGAGE,9.0,EDUCATION,C,7000,12.09,0.12,Y,4,0
32,100000,RENT,4.0,PERSONAL,C,10000,13.57,0.1,N,5,0
28,60000,OWN,0.0,VENTURE,B,9000,11.14,0.15,N,7,0
25,50000,RENT,2.0,VENTURE,B,6000,9.91,0.12,N,3,0
35,64402,RENT,4.0,PERSONAL,B,13800,11.99,0.21,N,5,0
34,45000,MORTGAGE,18.0,VENTURE,A,13000,6.62,0.29,N,8,0
25,45000,MORTGAGE,6.0,MEDICAL,C,3500,14.35,0.08,N,3,0
22,42000,RENT,6.0,EDUCATION,A,15000,6.99,0.36,N,4,1
32,40000,RENT,2.0,EDUCATION,C,5400,12.99,0.14,Y,7,0
35,35000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,8000,6.03,0.23,N,8,0
24,40000,RENT,8.0,EDUCATION,B,12000,9.91,0.3,N,4,0
34,38000,RENT,4.0,VENTURE,B,18000,10.74,0.47,N,7,1
30,95000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,13200,12.42,0.14,N,9,0
24,40000,RENT,2.0,MEDICAL,A,6000,7.29,0.15,N,2,0
28,160000,MORTGAGE,4.0,VENTURE,A,13125,6.62,0.09,N,8,0
23,36000,RENT,7.0,MEDICAL,C,10000,14.27,0.28,Y,4,1
22,36000,MORTGAGE,4.0,VENTURE,A,8400,7.51,0.23,N,3,0
27,78000,MORTGAGE,0.0,MEDICAL,B,20000,10.25,0.26,N,10,0
24,24000,OWN,2.0,MEDICAL,A,2500,7.49,0.1,N,3,0
23,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,3000,9.91,0.05,N,3,0
25,80000,RENT,5.0,VENTURE,B,22000,10.25,0.28,N,4,0
31,45000,MORTGAGE,5.0,MEDICAL,A,1500,6.03,0.03,N,7,0
26,95000,OWN,5.0,PERSONAL,B,15000,12.69,0.16,N,4,0
22,44000,MORTGAGE,0.0,MEDICAL,E,17200,16.82,0.4,N,2,1
22,70000,RENT,2.0,PERSONAL,D,18000,14.42,0.26,Y,4,1
21,18000,RENT,3.0,MEDICAL,B,1500,11.14,0.08,N,3,0
21,35000,OWN,5.0,EDUCATION,C,1000,13.35,0.03,Y,4,0
26,55000,MORTGAGE,2.0,EDUCATION,B,11300,12.69,0.21,N,3,0
24,40000,RENT,3.0,DEBTCONSOLIDATION,C,4000,12.73,0.1,Y,3,0
29,50000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,7800,11.89,0.15,N,9,0
28,72500,MORTGAGE,12.0,VENTURE,D,10000,16.77,0.14,Y,7,0
24,72000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,10000,11.99,0.14,N,4,0
27,63360,MORTGAGE,13.0,MEDICAL,B,6500,10.74,0.1,N,9,1
28,55000,MORTGAGE,7.0,EDUCATION,B,4000,11.49,0.07,N,5,0
51,19200,RENT,6.0,MEDICAL,F,3000,18.78,0.16,N,19,1
27,75000,MORTGAGE,7.0,PERSONAL,A,12000,7.29,0.16,N,7,0
22,98000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,5000,16.29,0.05,N,3,1
24,44000,RENT,0.0,VENTURE,E,12000,16.45,0.27,N,4,1
23,43000,RENT,6.0,MEDICAL,A,8000,7.49,0.19,N,2,0
25,100000,MORTGAGE,3.0,VENTURE,B,8000,11.99,0.08,N,3,0
23,52000,MORTGAGE,0.0,EDUCATION,B,13200,11.48,0.24,N,3,0
24,50000,RENT,2.0,PERSONAL,C,9000,11.03,0.18,Y,4,0
23,45000,RENT,7.0,VENTURE,A,3600,6.03,0.08,N,4,0
22,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,14400,7.51,0.24,N,4,0
25,64000,MORTGAGE,3.0,PERSONAL,A,10000,7.14,0.16,N,2,0
24,72000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,6000,11.86,0.08,N,3,0
45,106000,MORTGAGE,13.0,HOMEIMPROVEMENT,E,3500,17.04,0.04,Y,12,0
22,85000,OWN,3.0,EDUCATION,C,12000,13.16,0.14,N,3,0
31,91000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,8000,9.32,0.09,N,9,0
29,135000,MORTGAGE,5.0,MEDICAL,B,25000,11.12,0.19,N,8,0
32,120000,MORTGAGE,5.0,EDUCATION,B,18000,11.49,0.15,N,9,0
36,87600,MORTGAGE,24.0,VENTURE,A,6000,7.4,0.07,N,11,0
29,43200,MORTGAGE,8.0,HOMEIMPROVEMENT,A,5000,6.91,0.12,N,6,1
29,26400,MORTGAGE,6.0,VENTURE,B,4800,10.65,0.18,N,6,0
32,45600,MORTGAGE,16.0,VENTURE,A,4000,8.49,0.09,N,7,0
32,61900,RENT,4.0,HOMEIMPROVEMENT,C,1500,13.23,0.02,N,7,0
21,44004,RENT,1.0,VENTURE,D,10000,17.49,0.23,Y,4,1
24,72000,MORTGAGE,8.0,PERSONAL,A,5000,6.03,0.07,N,3,0
21,46800,RENT,0.0,EDUCATION,A,5000,7.88,0.11,N,2,0
22,54000,MORTGAGE,3.0,PERSONAL,B,10000,11.89,0.19,N,3,0
35,80000,RENT,8.0,VENTURE,A,18000,8.49,0.23,N,8,0
22,26886,RENT,6.0,PERSONAL,C,7500,13.49,0.28,Y,2,0
24,40000,RENT,0.0,VENTURE,A,2400,7.66,0.06,N,3,0
23,41600,RENT,0.0,VENTURE,A,4000,6.17,0.09,N,3,0
28,44160,RENT,2.0,EDUCATION,C,10400,13.23,0.23,N,8,0
22,60000,RENT,2.0,DEBTCONSOLIDATION,B,15000,10.25,0.25,N,3,0
29,41000,RENT,0.0,VENTURE,C,10000,13.57,0.25,N,8,0
29,98000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,15000,15.96,0.15,Y,8,0
27,70000,RENT,11.0,VENTURE,B,3000,11.99,0.04,N,6,0
32,48000,MORTGAGE,6.0,MEDICAL,A,7300,9.32,0.16,N,7,0
22,40000,MORTGAGE,0.0,EDUCATION,A,6000,8.0,0.15,N,2,0
22,48000,MORTGAGE,6.0,VENTURE,A,3000,5.42,0.06,N,3,0
26,75000,MORTGAGE,5.0,PERSONAL,B,12000,10.74,0.16,N,3,0
28,85000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,12000,11.86,0.14,N,9,0
36,88000,RENT,0.0,HOMEIMPROVEMENT,C,3600,14.26,0.04,N,14,0
28,65000,MORTGAGE,4.0,VENTURE,A,1525,5.42,0.02,N,7,0
27,90000,MORTGAGE,11.0,EDUCATION,A,10000,7.49,0.11,N,6,0
24,120000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,8000,10.37,0.07,N,2,0
26,44000,RENT,3.0,PERSONAL,B,5400,11.11,0.12,N,2,1
26,30000,RENT,2.0,VENTURE,B,5000,9.91,0.17,N,3,0
25,96000,MORTGAGE,9.0,PERSONAL,B,1500,9.99,0.02,N,3,0
37,65000,RENT,2.0,PERSONAL,B,20000,9.88,0.31,N,11,1
24,102000,MORTGAGE,1.0,EDUCATION,B,7500,11.49,0.07,N,3,0
23,45000,RENT,3.0,PERSONAL,C,3000,13.61,0.07,N,2,0
21,40000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,5000,9.99,0.13,N,4,0
26,55000,RENT,10.0,HOMEIMPROVEMENT,B,7000,9.64,0.13,N,3,0
24,48000,MORTGAGE,8.0,VENTURE,A,5000,7.14,0.1,N,4,0
37,85000,RENT,21.0,VENTURE,B,4000,9.88,0.05,N,15,0
36,45000,RENT,5.0,PERSONAL,B,7200,12.42,0.16,N,17,0
28,50000,OWN,4.0,EDUCATION,A,8000,5.79,0.16,N,10,0
23,45000,MORTGAGE,7.0,EDUCATION,A,7000,7.49,0.16,N,3,0
27,45000,MORTGAGE,11.0,EDUCATION,A,8000,7.9,0.18,N,10,0
